Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
3004000 	126.967968	0.000000	37.426334	-127.073688	0.000000	0.000000	0.000000	-37.800243	-56.096910	0.000000	-113.727180	-32962.322614	0.000000	0.000000	0.000000	0.000000	-33132.626332
3008000 	170.714195	0.000000	41.744858	-126.846956	0.000000	0.000000	0.000000	-33.832501	-56.546353	0.000000	-129.065045	-33401.323492	0.000000	0.000000	0.000000	0.000000	-33535.155294
3008000 	170.714195	0.000000	41.744858	-126.846956	0.000000	0.000000	0.000000	-33.832501	-56.546353	0.000000	-129.065045	-33401.323492	0.000000	0.000000	0.000000	0.000000	-33535.155294
3012000 	182.102531	0.000000	47.442005	-125.319737	0.000000	0.000000	0.000000	-33.828252	-55.320566	0.000000	-117.949430	-33311.109154	0.000000	0.000000	0.000000	0.000000	-33413.982603
3012000 	182.102531	0.000000	47.442005	-125.319737	0.000000	0.000000	0.000000	-33.828252	-55.320566	0.000000	-117.949430	-33311.109154	0.000000	0.000000	0.000000	0.000000	-33413.982603
3016000 	151.069373	0.000000	45.657700	-123.860284	0.000000	0.000000	0.000000	-38.583124	-55.915895	0.000000	-120.027885	-33465.351617	0.000000	0.000000	0.000000	0.000000	-33607.011732
3016000 	151.069373	0.000000	45.657700	-123.860284	0.000000	0.000000	0.000000	-38.583124	-55.915895	0.000000	-120.027885	-33465.351617	0.000000	0.000000	0.000000	0.000000	-33607.011732
3020000 	183.636178	0.000000	44.842029	-127.380061	0.000000	0.000000	0.000000	-39.787334	-56.005796	0.000000	-122.878217	-33190.336497	0.000000	0.000000	0.000000	0.000000	-33307.909698
3020000 	183.636178	0.000000	44.842029	-127.380061	0.000000	0.000000	0.000000	-39.787334	-56.005796	0.000000	-122.878217	-33190.336497	0.000000	0.000000	0.000000	0.000000	-33307.909698
3024000 	168.669291	0.000000	46.691547	-124.984493	0.000000	0.000000	0.000000	-33.403566	-55.460355	0.000000	-115.173134	-32672.106451	0.000000	0.000000	0.000000	0.000000	-32785.767161
3024000 	168.669291	0.000000	46.691547	-124.984493	0.000000	0.000000	0.000000	-33.403566	-55.460355	0.000000	-115.173134	-32672.106451	0.000000	0.000000	0.000000	0.000000	-32785.767161
3028000 	180.507327	0.000000	43.623099	-129.209452	0.000000	0.000000	0.000000	-33.712176	-55.954637	0.000000	-123.287156	-33307.264837	0.000000	0.000000	0.000000	0.000000	-33425.297834
3028000 	180.507327	0.000000	43.623099	-129.209452	0.000000	0.000000	0.000000	-33.712176	-55.954637	0.000000	-123.287156	-33307.264837	0.000000	0.000000	0.000000	0.000000	-33425.297834
3032000 	147.689451	0.000000	41.942547	-129.442260	0.000000	0.000000	0.000000	-30.083935	-56.375637	0.000000	-115.721864	-33302.167640	0.000000	0.000000	0.000000	0.000000	-33444.159337
3032000 	147.689451	0.000000	41.942547	-129.442260	0.000000	0.000000	0.000000	-30.083935	-56.375637	0.000000	-115.721864	-33302.167640	0.000000	0.000000	0.000000	0.000000	-33444.159337
3036000 	179.467318	0.000000	39.944457	-127.565235	0.000000	0.000000	0.000000	-37.965572	-56.152973	0.000000	-114.287016	-33360.313631	0.000000	0.000000	0.000000	0.000000	-33476.872652
3036000 	179.467318	0.000000	39.944457	-127.565235	0.000000	0.000000	0.000000	-37.965572	-56.152973	0.000000	-114.287016	-33360.313631	0.000000	0.000000	0.000000	0.000000	-33476.872652
3040000 	176.513876	0.000000	49.171730	-126.551947	0.000000	0.000000	0.000000	-33.318064	-57.351312	0.000000	-111.396666	-33135.706875	0.000000	0.000000	0.000000	0.000000	-33238.639257
3040000 	176.513876	0.000000	49.171730	-126.551947	0.000000	0.000000	0.000000	-33.318064	-57.351312	0.000000	-111.396666	-33135.706875	0.000000	0.000000	0.000000	0.000000	-33238.639257
3044000 	181.210983	0.000000	40.498913	-128.372323	0.000000	0.000000	0.000000	-33.139376	-55.809679	0.000000	-117.085745	-33170.814835	0.000000	0.000000	0.000000	0.000000	-33283.512061
3044000 	181.210983	0.000000	40.498913	-128.372323	0.000000	0.000000	0.000000	-33.139376	-55.809679	0.000000	-117.085745	-33170.814835	0.000000	0.000000	0.000000	0.000000	-33283.512061
3048000 	153.633244	0.000000	42.570966	-127.830750	0.000000	0.000000	0.000000	-33.244555	-57.217698	0.000000	-118.166610	-33331.617260	0.000000	0.000000	0.000000	0.000000	-33471.872664
3048000 	153.633244	0.000000	42.570966	-127.830750	0.000000	0.000000	0.000000	-33.244555	-57.217698	0.000000	-118.166610	-33331.617260	0.000000	0.000000	0.000000	0.000000	-33471.872664
3052000 	185.180378	0.000000	48.769561	-118.989643	0.000000	0.000000	0.000000	-32.965143	-56.715369	0.000000	-102.305804	-33255.249018	0.000000	0.000000	0.000000	0.000000	-33332.275038
3052000 	185.180378	0.000000	48.769561	-118.989643	0.000000	0.000000	0.000000	-32.965143	-56.715369	0.000000	-102.305804	-33255.249018	0.000000	0.000000	0.000000	0.000000	-33332.275038
3056000 	190.940822	0.000000	52.046156	-121.202764	0.000000	0.000000	0.000000	-33.926326	-56.575406	0.000000	-111.361187	-33292.888131	0.000000	0.000000	0.000000	0.000000	-33372.966836
3056000 	190.940822	0.000000	52.046156	-121.202764	0.000000	0.000000	0.000000	-33.926326	-56.575406	0.000000	-111.361187	-33292.888131	0.000000	0.000000	0.000000	0.000000	-33372.966836
3060000 	131.411242	0.000000	36.852721	-122.921544	0.000000	0.000000	0.000000	-33.330108	-55.408288	0.000000	-123.267215	-33607.398530	0.000000	0.000000	0.000000	0.000000	-33774.061723
3060000 	131.411242	0.000000	36.852721	-122.921544	0.000000	0.000000	0.000000	-33.330108	-55.408288	0.000000	-123.267215	-33607.398530	0.000000	0.000000	0.000000	0.000000	-33774.061723
3064000 	198.429408	0.000000	44.664549	-127.517912	0.000000	0.000000	0.000000	-38.572829	-55.839773	0.000000	-121.772750	-33242.939596	0.000000	0.000000	0.000000	0.000000	-33343.548903
3064000 	198.429408	0.000000	44.664549	-127.517912	0.000000	0.000000	0.000000	-38.572829	-55.839773	0.000000	-121.772750	-33242.939596	0.000000	0.000000	0.000000	0.000000	-33343.548903
3068000 	182.456229	0.000000	34.098056	-128.126578	0.000000	0.000000	0.000000	-31.438517	-55.761905	0.000000	-113.370694	-33158.229523	0.000000	0.000000	0.000000	0.000000	-33270.372931
3068000 	182.456229	0.000000	34.098056	-128.126578	0.000000	0.000000	0.000000	-31.438517	-55.761905	0.000000	-113.370694	-33158.229523	0.000000	0.000000	0.000000	0.000000	-33270.372931
3072000 	159.658720	0.000000	40.417922	-127.551451	0.000000	0.000000	0.000000	-38.244264	-56.525503	0.000000	-127.121733	-33142.574635	0.000000	0.000000	0.000000	0.000000	-33291.940944
3072000 	159.658720	0.000000	40.417922	-127.551451	0.000000	0.000000	0.000000	-38.244264	-56.525503	0.000000	-127.121733	-33142.574635	0.000000	0.000000	0.000000	0.000000	-33291.940944
3076000 	187.770909	0.000000	43.403769	-130.344506	0.000000	0.000000	0.000000	-35.040119	-57.151479	0.000000	-114.360182	-32549.889777	0.000000	0.000000	0.000000	0.000000	-32655.611384
3076000 	187.770909	0.000000	43.403769	-130.344506	0.000000	0.000000	0.000000	-35.040119	-57.151479	0.000000	-114.360182	-32549.889777	0.000000	0.000000	0.000000	0.000000	-32655.611384
3080000 	138.668399	0.000000	46.340489	-124.450451	0.000000	0.000000	0.000000	-31.920398	-56.368877	0.000000	-122.927629	-33376.434778	0.000000	0.000000	0.000000	0.000000	-33527.093244
3080000 	138.668399	0.000000	46.340489	-124.450451	0.000000	0.000000	0.000000	-31.920398	-56.368877	0.000000	-122.927629	-33376.434778	0.000000	0.000000	0.000000	0.000000	-33527.093244
3084000 	169.291033	0.000000	37.836505	-128.440934	0.000000	0.000000	0.000000	-34.023412	-55.343082	0.000000	-108.975934	-32825.086657	0.000000	0.000000	0.000000	0.000000	-32944.742481
3084000 	169.291033	0.000000	37.836505	-128.440934	0.000000	0.000000	0.000000	-34.023412	-55.343082	0.000000	-108.975934	-32825.086657	0.000000	0.000000	0.000000	0.000000	-32944.742481
3088000 	147.968212	0.000000	40.835930	-126.792885	0.000000	0.000000	0.000000	-34.376898	-57.326085	0.000000	-107.358827	-32979.384375	0.000000	0.000000	0.000000	0.000000	-33116.434927
3088000 	147.968212	0.000000	40.835930	-126.792885	0.000000	0.000000	0.000000	-34.376898	-57.326085	0.000000	-107.358827	-32979.384375	0.000000	0.000000	0.000000	0.000000	-33116.434927
3092000 	177.095271	0.000000	47.237384	-129.736889	0.000000	0.000000	0.000000	-31.549189	-55.129593	0.000000	-112.074970	-33115.349533	0.000000	0.000000	0.000000	0.000000	-33219.507520
3092000 	177.095271	0.000000	47.237384	-129.736889	0.000000	0.000000	0.000000	-31.549189	-55.129593	0.000000	-112.074970	-33115.349533	0.000000	0.000000	0.000000	0.000000	-33219.507520
3096000 	146.131308	0.000000	34.365678	-128.042042	0.000000	0.000000	0.000000	-28.201747	-55.143440	0.000000	-96.119732	-32953.927708	0.000000	0.000000	0.000000	0.000000	-33080.937683
3096000 	146.131308	0.000000	34.365678	-128.042042	0.000000	0.000000	0.000000	-28.201747	-55.143440	0.000000	-96.119732	-32953.927708	0.000000	0.000000	0.000000	0.000000	-33080.937683
3100000 	148.848930	0.000000	44.138200	-124.856106	0.000000	0.000000	0.000000	-32.666970	-56.275163	0.000000	-131.601870	-33480.927553	0.000000	0.000000	0.000000	0.000000	-33633.340531
3100000 	148.848930	0.000000	44.138200	-124.856106	0.000000	0.000000	0.000000	-32.666970	-56.275163	0.000000	-131.601870	-33480.927553	0.000000	0.000000	0.000000	0.000000	-33633.340531
3104000 	181.027343	0.000000	40.832539	-130.298864	0.000000	0.000000	0.000000	-34.397176	-56.967879	0.000000	-110.744998	-33349.709337	0.000000	0.000000	0.000000	0.000000	-33460.258371
3104000 	181.027343	0.000000	40.832539	-130.298864	0.000000	0.000000	0.000000	-34.397176	-56.967879	0.000000	-110.744998	-33349.709337	0.000000	0.000000	0.000000	0.000000	-33460.258371
3108000 	158.229110	0.000000	36.258170	-124.957800	0.000000	0.000000	0.000000	-36.102246	-57.012530	0.000000	-119.161903	-33179.946769	0.000000	0.000000	0.000000	0.000000	-33322.693968
3108000 	158.229110	0.000000	36.258170	-124.957800	0.000000	0.000000	0.000000	-36.102246	-57.012530	0.000000	-119.161903	-33179.946769	0.000000	0.000000	0.000000	0.000000	-33322.693968
3112000 	185.027226	0.000000	47.934840	-131.090253	0.000000	0.000000	0.000000	-31.641644	-56.370481	0.000000	-106.123498	-32695.767622	0.000000	0.000000	0.000000	0.000000	-32788.031433
3112000 	185.027226	0.000000	47.934840	-131.090253	0.000000	0.000000	0.000000	-31.641644	-56.370481	0.000000	-106.123498	-32695.767622	0.000000	0.000000	0.000000	0.000000	-32788.031433
3116000 	172.241691	0.000000	40.095336	-122.035220	0.000000	0.000000	0.000000	-34.460815	-56.186241	0.000000	-107.393922	-33217.338625	0.000000	0.000000	0.000000	0.000000	-33325.077796
3116000 	172.241691	0.000000	40.095336	-122.035220	0.000000	0.000000	0.000000	-34.460815	-56.186241	0.000000	-107.393922	-33217.338625	0.000000	0.000000	0.000000	0.000000	-33325.077796
3120000 	166.822276	0.000000	40.563013	-131.957340	0.000000	0.000000	0.000000	-34.539529	-56.634752	0.000000	-114.259984	-33052.217777	0.000000	0.000000	0.000000	0.000000	-33182.224094
3120000 	166.822276	0.000000	40.563013	-131.957340	0.000000	0.000000	0.000000	-34.539529	-56.634752	0.000000	-114.259984	-33052.217777	0.000000	0.000000	0.000000	0.000000	-33182.224094
3124000 	193.096049	0.000000	29.803011	-122.296334	0.000000	0.000000	0.000000	-34.949370	-55.868738	0.000000	-130.510477	-33245.778242	0.000000	0.000000	0.000000	0.000000	-33366.504100
3124000 	193.096049	0.000000	29.803011	-122.296334	0.000000	0.000000	0.000000	-34.949370	-55.868738	0.000000	-130.510477	-33245.778242	0.000000	0.000000	0.000000	0.000000	-33366.504100
3128000 	198.074445	0.000000	36.220372	-130.230385	0.000000	0.000000	0.000000	-37.689886	-56.335598	0.000000	-130.905059	-33387.619617	0.000000	0.000000	0.000000	0.000000	-33508.485727
3128000 	198.074445	0.000000	36.220372	-130.230385	0.000000	0.000000	0.000000	-37.689886	-56.335598	0.000000	-130.905059	-33387.619617	0.000000	0.000000	0.000000	0.000000	-33508.485727
3132000 	183.750145	0.000000	42.300022	-126.295188	0.000000	0.000000	0.000000	-32.022735	-56.925034	0.000000	-121.411984	-33109.616065	0.000000	0.000000	0.000000	0.000000	-33220.220840
3132000 	183.750145	0.000000	42.300022	-126.295188	0.000000	0.000000	0.000000	-32.022735	-56.925034	0.000000	-121.411984	-33109.616065	0.000000	0.000000	0.000000	0.000000	-33220.220840
3136000 	148.704029	0.000000	38.729390	-125.565514	0.000000	0.000000	0.000000	-32.577192	-54.433523	0.000000	-118.006282	-33215.613643	0.000000	0.000000	0.000000	0.000000	-33358.762736
3136000 	148.704029	0.000000	38.729390	-125.565514	0.000000	0.000000	0.000000	-32.577192	-54.433523	0.000000	-118.006282	-33215.613643	0.000000	0.000000	0.000000	0.000000	-33358.762736
3140000 	184.279822	0.000000	37.700713	-126.559062	0.000000	0.000000	0.000000	-30.424731	-56.850012	0.000000	-116.328473	-33202.746030	0.000000	0.000000	0.000000	0.000000	-33310.927773
3140000 	184.279822	0.000000	37.700713	-126.559062	0.000000	0.000000	0.000000	-30.424731	-56.850012	0.000000	-116.328473	-33202.746030	0.000000	0.000000	0.000000	0.000000	-33310.927773
3144000 	154.423461	0.000000	34.877902	-127.590511	0.000000	0.000000	0.000000	-28.179536	-56.739094	0.000000	-120.612470	-33403.369902	0.000000	0.000000	0.000000	0.000000	-33547.190149
3144000 	154.423461	0.000000	34.877902	-127.590511	0.000000	0.000000	0.000000	-28.179536	-56.739094	0.000000	-120.612470	-33403.369902	0.000000	0.000000	0.000000	0.000000	-33547.190149
3148000 	168.333120	0.000000	43.953127	-124.468940	0.000000	0.000000	0.000000	-31.832484	-55.714400	0.000000	-112.828588	-32901.207127	0.000000	0.000000	0.000000	0.000000	-33013.765293
3148000 	168.333120	0.000000	43.953127	-124.468940	0.000000	0.000000	0.000000	-31.832484	-55.714400	0.000000	-112.828588	-32901.207127	0.000000	0.000000	0.000000	0.000000	-33013.765293
3152000 	164.334171	0.000000	45.152391	-129.332118	0.000000	0.000000	0.000000	-30.593419	-56.981215	0.000000	-101.319623	-32812.907912	0.000000	0.000000	0.000000	0.000000	-32921.647725
3152000 	164.334171	0.000000	45.152391	-129.332118	0.000000	0.000000	0.000000	-30.593419	-56.981215	0.000000	-101.319623	-32812.907912	0.000000	0.000000	0.000000	0.000000	-32921.647725
3156000 	169.849645	0.000000	47.949374	-130.215943	0.000000	0.000000	0.000000	-35.887537	-57.089237	0.000000	-115.519178	-33250.456740	0.000000	0.000000	0.000000	0.000000	-33371.369616
3156000 	169.849645	0.000000	47.949374	-130.215943	0.000000	0.000000	0.000000	-35.887537	-57.089237	0.000000	-115.519178	-33250.456740	0.000000	0.000000	0.000000	0.000000	-33371.369616
3160000 	122.388948	0.000000	31.165265	-123.601461	0.000000	0.000000	0.000000	-39.506173	-56.952766	0.000000	-111.454811	-33375.050422	0.000000	0.000000	0.000000	0.000000	-33553.011418
3160000 	122.388948	0.000000	31.165265	-123.601461	0.000000	0.000000	0.000000	-39.506173	-56.952766	0.000000	-111.454811	-33375.050422	0.000000	0.000000	0.000000	0.000000	-33553.011418
3164000 	132.677367	0.000000	38.122341	-127.937133	0.000000	0.000000	0.000000	-33.351949	-55.877425	0.000000	-109.105221	-33256.834024	0.000000	0.000000	0.000000	0.000000	-33412.306044
3164000 	132.677367	0.000000	38.122341	-127.937133	0.000000	0.000000	0.000000	-33.351949	-55.877425	0.000000	-109.105221	-33256.834024	0.000000	0.000000	0.000000	0.000000	-33412.306044
3168000 	146.753326	0.000000	45.428704	-130.408274	0.000000	0.000000	0.000000	-35.627393	-56.283681	0.000000	-116.779269	-33422.107285	0.000000	0.000000	0.000000	0.000000	-33569.023872
3168000 	146.753326	0.000000	45.428704	-130.408274	0.000000	0.000000	0.000000	-35.627393	-56.283681	0.000000	-116.779269	-33422.107285	0.000000	0.000000	0.000000	0.000000	-33569.023872
3172000 	162.350884	0.000000	43.400418	-129.162208	0.000000	0.000000	0.000000	-35.483507	-56.676100	0.000000	-117.884194	-33308.861086	0.000000	0.000000	0.000000	0.000000	-33442.315794
3172000 	162.350884	0.000000	43.400418	-129.162208	0.000000	0.000000	0.000000	-35.483507	-56.676100	0.000000	-117.884194	-33308.861086	0.000000	0.000000	0.000000	0.000000	-33442.315794
3176000 	154.632989	0.000000	42.610166	-130.133861	0.000000	0.000000	0.000000	-35.041012	-54.840599	0.000000	-113.952648	-33130.858439	0.000000	0.000000	0.000000	0.000000	-33267.583404
3176000 	154.632989	0.000000	42.610166	-130.133861	0.000000	0.000000	0.000000	-35.041012	-54.840599	0.000000	-113.952648	-33130.858439	0.000000	0.000000	0.000000	0.000000	-33267.583404
3180000 	165.251626	0.000000	36.906704	-127.847669	0.000000	0.000000	0.000000	-34.669239	-56.323045	0.000000	-114.439083	-33042.094290	0.000000	0.000000	0.000000	0.000000	-33173.214996
3180000 	165.251626	0.000000	36.906704	-127.847669	0.000000	0.000000	0.000000	-34.669239	-56.323045	0.000000	-114.439083	-33042.094290	0.000000	0.000000	0.000000	0.000000	-33173.214996
3184000 	170.433422	0.000000	46.534290	-129.823793	0.000000	0.000000	0.000000	-34.662997	-56.773309	0.000000	-118.580175	-32714.863591	0.000000	0.000000	0.000000	0.000000	-32837.736153
3184000 	170.433422	0.000000	46.534290	-129.823793	0.000000	0.000000	0.000000	-34.662997	-56.773309	0.000000	-118.580175	-32714.863591	0.000000	0.000000	0.000000	0.000000	-32837.736153
3188000 	189.924777	0.000000	40.595123	-131.693909	0.000000	0.000000	0.000000	-33.387155	-56.807148	0.000000	-126.372830	-32801.821349	0.000000	0.000000	0.000000	0.000000	-32919.562491
3188000 	189.924777	0.000000	40.595123	-131.693909	0.000000	0.000000	0.000000	-33.387155	-56.807148	0.000000	-126.372830	-32801.821349	0.000000	0.000000	0.000000	0.000000	-32919.562491
3192000 	199.999143	0.000000	52.711373	-129.149861	0.000000	0.000000	0.000000	-33.882141	-56.692945	0.000000	-121.538104	-33388.480374	0.000000	0.000000	0.000000	0.000000	-33477.032910
3192000 	199.999143	0.000000	52.711373	-129.149861	0.000000	0.000000	0.000000	-33.882141	-56.692945	0.000000	-121.538104	-33388.480374	0.000000	0.000000	0.000000	0.000000	-33477.032910
3196000 	189.118168	0.000000	44.212985	-128.108574	0.000000	0.000000	0.000000	-33.066344	-56.325300	0.000000	-114.321563	-33668.055144	0.000000	0.000000	0.000000	0.000000	-33766.545772
3196000 	189.118168	0.000000	44.212985	-128.108574	0.000000	0.000000	0.000000	-33.066344	-56.325300	0.000000	-114.321563	-33668.055144	0.000000	0.000000	0.000000	0.000000	-33766.545772
3200000 	171.057986	0.000000	48.288703	-126.621975	0.000000	0.000000	0.000000	-36.640691	-57.070351	0.000000	-123.446893	-33185.143781	0.000000	0.000000	0.000000	0.000000	-33309.577003
3200000 	171.057986	0.000000	48.288703	-126.621975	0.000000	0.000000	0.000000	-36.640691	-57.070351	0.000000	-123.446893	-33185.143781	0.000000	0.000000	0.000000	0.000000	-33309.577003
3204000 	137.637644	0.000000	41.849235	-124.978713	0.000000	0.000000	0.000000	-35.741274	-56.995365	0.000000	-119.932579	-33234.702323	0.000000	0.000000	0.000000	0.000000	-33392.863375
3204000 	137.637644	0.000000	41.849235	-124.978713	0.000000	0.000000	0.000000	-35.741274	-56.995365	0.000000	-119.932579	-33234.702323	0.000000	0.000000	0.000000	0.000000	-33392.863375
3208000 	145.680337	0.000000	39.394898	-125.498925	0.000000	0.000000	0.000000	-38.220530	-57.144818	0.000000	-122.331507	-33031.245905	0.000000	0.000000	0.000000	0.000000	-33189.366449
3208000 	145.680337	0.000000	39.394898	-125.498925	0.000000	0.000000	0.000000	-38.220530	-57.144818	0.000000	-122.331507	-33031.245905	0.000000	0.000000	0.000000	0.000000	-33189.366449
3212000 	161.527543	0.000000	39.174162	-128.352562	0.000000	0.000000	0.000000	-34.644333	-55.480439	0.000000	-115.338933	-33157.898193	0.000000	0.000000	0.000000	0.000000	-33291.012755
3212000 	161.527543	0.000000	39.174162	-128.352562	0.000000	0.000000	0.000000	-34.644333	-55.480439	0.000000	-115.338933	-33157.898193	0.000000	0.000000	0.000000	0.000000	-33291.012755
3216000 	133.255483	0.000000	47.412229	-125.047608	0.000000	0.000000	0.000000	-31.451550	-56.558033	0.000000	-123.650055	-32955.501072	0.000000	0.000000	0.000000	0.000000	-33111.540606
3216000 	133.255483	0.000000	47.412229	-125.047608	0.000000	0.000000	0.000000	-31.451550	-56.558033	0.000000	-123.650055	-32955.501072	0.000000	0.000000	0.000000	0.000000	-33111.540606
3220000 	161.872387	0.000000	28.190444	-125.645795	0.000000	0.000000	0.000000	-38.627665	-55.846261	0.000000	-114.528638	-33297.802368	0.000000	0.000000	0.000000	0.000000	-33442.387896
3220000 	161.872387	0.000000	28.190444	-125.645795	0.000000	0.000000	0.000000	-38.627665	-55.846261	0.000000	-114.528638	-33297.802368	0.000000	0.000000	0.000000	0.000000	-33442.387896
3224000 	184.785891	0.000000	45.263159	-126.003664	0.000000	0.000000	0.000000	-34.433426	-56.272087	0.000000	-121.917904	-33554.608065	0.000000	0.000000	0.000000	0.000000	-33663.186096
3224000 	184.785891	0.000000	45.263159	-126.003664	0.000000	0.000000	0.000000	-34.433426	-56.272087	0.000000	-121.917904	-33554.608065	0.000000	0.000000	0.000000	0.000000	-33663.186096
3228000 	151.524766	0.000000	42.988206	-127.618001	0.000000	0.000000	0.000000	-29.891920	-56.801829	0.000000	-116.377737	-33314.825320	0.000000	0.000000	0.000000	0.000000	-33451.001836
3228000 	151.524766	0.000000	42.988206	-127.618001	0.000000	0.000000	0.000000	-29.891920	-56.801829	0.000000	-116.377737	-33314.825320	0.000000	0.000000	0.000000	0.000000	-33451.001836
3232000 	166.328022	0.000000	38.624677	-127.763390	0.000000	0.000000	0.000000	-31.399023	-57.257040	0.000000	-109.309556	-33537.348152	0.000000	0.000000	0.000000	0.000000	-33658.124461
3232000 	166.328022	0.000000	38.624677	-127.763390	0.000000	0.000000	0.000000	-31.399023	-57.257040	0.000000	-109.309556	-33537.348152	0.000000	0.000000	0.000000	0.000000	-33658.124461
3236000 	148.445700	0.000000	38.350537	-132.520267	0.000000	0.000000	0.000000	-34.961982	-56.050108	0.000000	-121.105650	-33522.233544	0.000000	0.000000	0.000000	0.000000	-33680.075314
3236000 	148.445700	0.000000	38.350537	-132.520267	0.000000	0.000000	0.000000	-34.961982	-56.050108	0.000000	-121.105650	-33522.233544	0.000000	0.000000	0.000000	0.000000	-33680.075314
3240000 	157.170149	0.000000	41.995169	-130.953769	0.000000	0.000000	0.000000	-29.914254	-56.705908	0.000000	-116.607349	-33304.074322	0.000000	0.000000	0.000000	0.000000	-33439.090283
3240000 	157.170149	0.000000	41.995169	-130.953769	0.000000	0.000000	0.000000	-29.914254	-56.705908	0.000000	-116.607349	-33304.074322	0.000000	0.000000	0.000000	0.000000	-33439.090283
3244000 	142.772596	0.000000	42.366581	-125.410478	0.000000	0.000000	0.000000	-34.133809	-56.447087	0.000000	-111.877066	-33220.105850	0.000000	0.000000	0.000000	0.000000	-33362.835113
3244000 	142.772596	0.000000	42.366581	-125.410478	0.000000	0.000000	0.000000	-34.133809	-56.447087	0.000000	-111.877066	-33220.105850	0.000000	0.000000	0.000000	0.000000	-33362.835113
3248000 	152.254763	0.000000	35.690037	-129.057429	0.000000	0.000000	0.000000	-33.813076	-56.188716	0.000000	-116.302520	-32989.675603	0.000000	0.000000	0.000000	0.000000	-33137.092544
3248000 	152.254763	0.000000	35.690037	-129.057429	0.000000	0.000000	0.000000	-33.813076	-56.188716	0.000000	-116.302520	-32989.675603	0.000000	0.000000	0.000000	0.000000	-33137.092544
3252000 	169.500507	0.000000	29.122329	-126.857387	0.000000	0.000000	0.000000	-41.191579	-56.393535	0.000000	-122.946236	-33136.794120	0.000000	0.000000	0.000000	0.000000	-33285.560021
3252000 	169.500507	0.000000	29.122329	-126.857387	0.000000	0.000000	0.000000	-41.191579	-56.393535	0.000000	-122.946236	-33136.794120	0.000000	0.000000	0.000000	0.000000	-33285.560021
3256000 	174.532563	0.000000	43.134352	-128.830541	0.000000	0.000000	0.000000	-35.770430	-55.939621	0.000000	-115.599659	-33329.259364	0.000000	0.000000	0.000000	0.000000	-33447.732699
3256000 	174.532563	0.000000	43.134352	-128.830541	0.000000	0.000000	0.000000	-35.770430	-55.939621	0.000000	-115.599659	-33329.259364	0.000000	0.000000	0.000000	0.000000	-33447.732699
3260000 	157.586497	0.000000	36.869777	-123.722492	0.000000	0.000000	0.000000	-38.353729	-57.549703	0.000000	-115.170894	-33478.479481	0.000000	0.000000	0.000000	0.000000	-33618.820024
3260000 	157.586497	0.000000	36.869777	-123.722492	0.000000	0.000000	0.000000	-38.353729	-57.549703	0.000000	-115.170894	-33478.479481	0.000000	0.000000	0.000000	0.000000	-33618.820024
3264000 	149.746560	0.000000	36.025468	-127.807605	0.000000	0.000000	0.000000	-36.670556	-56.646093	0.000000	-120.094726	-33457.472907	0.000000	0.000000	0.000000	0.000000	-33612.919858
3264000 	149.746560	0.000000	36.025468	-127.807605	0.000000	0.000000	0.000000	-36.670556	-56.646093	0.000000	-120.094726	-33457.472907	0.000000	0.000000	0.000000	0.000000	-33612.919858
3268000 	162.820447	0.000000	47.545332	-132.190639	0.000000	0.000000	0.000000	-34.876762	-55.252835	0.000000	-114.709935	-33408.101041	0.000000	0.000000	0.000000	0.000000	-33534.765432
3268000 	162.820447	0.000000	47.545332	-132.190639	0.000000	0.000000	0.000000	-34.876762	-55.252835	0.000000	-114.709935	-33408.101041	0.000000	0.000000	0.000000	0.000000	-33534.765432
3272000 	183.316350	0.000000	50.891752	-120.336015	0.000000	0.000000	0.000000	-38.246557	-56.374807	0.000000	-124.797040	-33070.691191	0.000000	0.000000	0.000000	0.000000	-33176.237508
3272000 	183.316350	0.000000	50.891752	-120.336015	0.000000	0.000000	0.000000	-38.246557	-56.374807	0.000000	-124.797040	-33070.691191	0.000000	0.000000	0.000000	0.000000	-33176.237508
3276000 	177.827535	0.000000	39.384553	-123.696777	0.000000	0.000000	0.000000	-37.637421	-55.583246	0.000000	-118.597629	-33160.491184	0.000000	0.000000	0.000000	0.000000	-33278.794169
3276000 	177.827535	0.000000	39.384553	-123.696777	0.000000	0.000000	0.000000	-37.637421	-55.583246	0.000000	-118.597629	-33160.491184	0.000000	0.000000	0.000000	0.000000	-33278.794169
3280000 	165.971245	0.000000	39.939497	-126.049253	0.000000	0.000000	0.000000	-38.905315	-57.635099	0.000000	-117.176064	-32739.316229	0.000000	0.000000	0.000000	0.000000	-32873.171219
3280000 	165.971245	0.000000	39.939497	-126.049253	0.000000	0.000000	0.000000	-38.905315	-57.635099	0.000000	-117.176064	-32739.316229	0.000000	0.000000	0.000000	0.000000	-32873.171219
3284000 	141.741987	0.000000	30.169133	-124.359842	0.000000	0.000000	0.000000	-35.425439	-55.203210	0.000000	-133.149174	-33572.584099	0.000000	0.000000	0.000000	0.000000	-33748.810644
3284000 	141.741987	0.000000	30.169133	-124.359842	0.000000	0.000000	0.000000	-35.425439	-55.203210	0.000000	-133.149174	-33572.584099	0.000000	0.000000	0.000000	0.000000	-33748.810644
